match_id,gender,Mat,Won,Lost,Tied,NR,W/L,Inns,HS,LS,AveRPW,AveRPO,Mat_team2,Won_team2,Lost_team2,Tied_team2,NR_team2,W/L_team2,Inns_team2,HS_team2,LS_team2,AveRPW_team2,AveRPO_team2
1327508,1,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66
1328474,1,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9
1328474,1,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02
1328476,1,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9
1328476,1,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02
1328477,1,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9
1328477,1,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02
1328478,1,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02
1328478,1,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02,5,3,2,0,0,1.5,5,175,114.0,18.27,6.9
1332497,1,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02,5,4,1,0,0,4.0,5,174,0.0,29.2,8.55
1332497,1,5,4,1,0,0,4.0,5,174,0.0,29.2,8.55,9,4,5,0,0,0.8,9,161,101.0,20.61,7.02
1332505,1,5,4,1,0,0,4.0,5,174,0.0,29.2,8.55,3,1,2,0,0,0.5,3,126,0.0,22.28,5.86
1332505,1,3,1,2,0,0,0.5,3,126,0.0,22.28,5.86,5,4,1,0,0,4.0,5,174,0.0,29.2,8.55
1333922,1,6,5,1,0,0,5.0,6,173,127.0,29.06,7.93,6,3,3,0,0,1.0,6,158,123.0,19.78,7.41
1333922,1,6,3,3,0,0,1.0,6,158,123.0,19.78,7.41,6,5,1,0,0,5.0,6,173,127.0,29.06,7.93
1333929,1,6,5,1,0,0,5.0,6,173,127.0,29.06,7.93,6,3,3,0,0,1.0,6,158,123.0,19.78,7.41
1333929,1,6,3,3,0,0,1.0,6,158,123.0,19.78,7.41,6,5,1,0,0,5.0,6,173,127.0,29.06,7.93
1333931,1,7,5,2,0,0,2.5,7,218,79.0,19.17,8.16,7,4,3,0,0,1.3333333333333333,7,130,83.0,13.6,5.73
1333931,1,7,4,3,0,0,1.3333333333333333,7,130,83.0,13.6,5.73,7,5,2,0,0,2.5,7,218,79.0,19.17,8.16
1336048,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88
1336048,1,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1336049,1,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1336049,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88
1336050,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88
1336050,1,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1336051,1,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1336051,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,4,2,2,0,0,1.0,4,198,128.0,25.76,8.88
1339206,1,4,1,3,0,0,0.3333333333333333,4,161,107.0,24.95,7.17,4,3,1,0,0,3.0,4,149,0.0,34.4,7.25
1339206,1,4,3,1,0,0,3.0,4,149,0.0,34.4,7.25,4,1,3,0,0,0.3333333333333333,4,161,107.0,24.95,7.17
1339604,1,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85
1339604,1,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66
1339605,1,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66
1339605,1,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85
1339606,1,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66
1339606,1,11,4,6,0,1,0.6666666666666666,11,259,0.0,30.55,9.66,8,3,5,0,0,0.6,8,258,118.0,22.35,8.85
1339614,1,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1339614,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54
1339615,1,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1339615,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54
1339616,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54
1339616,1,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1339618,1,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25
1339618,1,12,6,5,0,1,1.2,12,202,94.0,23.78,8.25,8,3,4,0,1,0.75,7,193,115.0,20.98,8.54
1343775,1,7,1,5,0,1,0.2,7,151,0.0,19.21,6.99,7,5,2,0,0,2.5,7,151,0.0,29.8,6.46
1343775,1,7,5,2,0,0,2.5,7,151,0.0,29.8,6.46,7,1,5,0,1,0.2,7,151,0.0,19.21,6.99
1343780,1,7,5,2,0,0,2.5,7,151,0.0,29.8,6.46,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8
1343780,1,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8,7,5,2,0,0,2.5,7,151,0.0,29.8,6.46
1343784,1,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8,7,1,5,0,1,0.2,7,151,0.0,19.21,6.99
1343784,1,7,1,5,0,1,0.2,7,151,0.0,19.21,6.99,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8
1348323,1,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13
1348323,1,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68
1348324,1,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68
1348324,1,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13
1348325,1,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13
1348325,1,11,5,5,0,1,1.0,11,174,115.0,16.94,7.13,13,5,8,0,0,0.625,13,180,114.0,19.58,7.68
1348649,1,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86
1348649,1,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27
1348650,1,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86
1348650,1,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27
1348651,1,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27
1348651,1,18,9,7,2,0,1.2857142857142858,18,208,66.0,25.98,8.27,17,11,5,1,0,2.2,17,237,178.0,30.54,8.86
1349131,1,24,6,17,0,1,0.35294117647058826,24,192,35.0,12.63,5.82,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8
1349131,1,24,17,4,0,3,4.25,23,218,137.0,19.56,7.8,24,6,17,0,1,0.35294117647058826,24,192,35.0,12.63,5.82
1349383,1,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76,7,0,6,1,0,0.0,7,168,80.0,16.3,6.88
1349383,1,7,0,6,1,0,0.0,7,168,80.0,16.3,6.88,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76
1349388,1,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76,7,0,6,1,0,0.0,7,168,80.0,16.3,6.88
1349388,1,7,0,6,1,0,0.0,7,168,80.0,16.3,6.88,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76
1354801,1,6,0,5,0,1,0.0,5,132,10.0,9.13,5.17,10,7,2,0,1,3.5,10,177,95.0,24.68,8.07
1354801,1,10,7,2,0,1,3.5,10,177,95.0,24.68,8.07,6,0,5,0,1,0.0,5,132,10.0,9.13,5.17
1359786,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359786,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1359787,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1359787,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359788,1,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43
1359788,1,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84
1359789,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28
1359789,1,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359792,1,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43
1359792,1,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28
1359793,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1359793,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359794,1,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1359794,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28
1359795,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84
1359795,1,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359798,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43
1359798,1,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1359799,1,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28
1359799,1,4,1,3,0,0,0.3333333333333333,4,139,126.0,15.21,6.28,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84
1359800,1,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37
1359800,1,6,6,0,0,0,6.0,6,226,0.0,64.46,9.37,4,1,3,0,0,0.3333333333333333,4,105,74.0,10.48,4.43
1359802,1,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84
1359802,1,4,3,1,0,0,3.0,4,138,125.0,14.12,5.84,6,1,5,0,0,0.2,6,125,77.0,13.2,5.53
1361773,1,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5,4,1,3,0,0,0.3333333333333333,4,158,0.0,20.0,7.67
1361773,1,4,1,3,0,0,0.3333333333333333,4,158,0.0,20.0,7.67,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5
1361774,1,4,1,3,0,0,0.3333333333333333,4,158,0.0,20.0,7.67,18,7,9,1,1,0.7777777777777778,18,195,114.0,22.52,7.72
1361774,1,18,7,9,1,1,0.7777777777777778,18,195,114.0,22.52,7.72,4,1,3,0,0,0.3333333333333333,4,158,0.0,20.0,7.67
1361775,1,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5
1361775,1,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76
1362242,1,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76
1362242,1,11,7,3,0,1,2.3333333333333335,11,223,95.0,27.22,8.76,4,4,0,0,0,4.0,4,182,0.0,23.76,7.5
1362815,1,15,9,6,0,0,1.5,15,185,0.0,23.96,7.55,9,4,5,0,0,0.8,9,166,112.0,21.33,6.97
1362815,1,9,4,5,0,0,0.8,9,166,112.0,21.33,6.97,15,9,6,0,0,1.5,15,185,0.0,23.96,7.55
1367727,1,11,3,8,0,0,0.375,11,176,84.0,18.74,7.25,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71
1367727,1,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71,11,3,8,0,0,0.375,11,176,84.0,18.74,7.25
1367731,1,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71,11,3,8,0,0,0.375,11,176,84.0,18.74,7.25
1367731,1,11,3,8,0,0,0.375,11,176,84.0,18.74,7.25,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71
1373568,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63
1373568,1,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1373569,1,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1373569,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63
1373570,1,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1373570,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,5,1,4,0,0,0.25,5,190,95.0,17.51,8.63
1373579,1,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1373579,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73
1373580,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73
1373580,1,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1373581,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73
1373581,1,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1373582,1,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1373582,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73
1373583,1,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1373583,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,5,2,3,0,0,0.6666666666666666,5,267,132.0,29.15,9.73
1375850,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1375850,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1375851,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1375851,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1375852,1,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11
1375852,1,14,9,5,0,0,1.8,14,241,174.0,33.69,10.11,8,4,4,0,0,1.0,8,222,192.0,26.27,9.96
1380587,1,5,2,2,1,0,1.0,5,209,138.0,18.5,8.11,3,2,0,1,0,2.0,3,169,128.0,20.76,7.53
1380587,1,3,2,0,1,0,2.0,3,169,128.0,20.76,7.53,5,2,2,1,0,1.0,5,209,138.0,18.5,8.11
1381451,1,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15
1381451,1,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6
1381452,1,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15
1381452,1,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6
1381453,1,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86
1381453,1,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93
1381454,1,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23
1381454,1,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32
1381455,1,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93
1381455,1,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23
1381456,1,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86
1381456,1,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32
1381457,1,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93
1381457,1,4,3,0,0,1,3.0,3,181,0.0,30.42,8.93,6,0,5,0,1,0.0,5,83,63.0,7.52,4.32
1381458,1,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23
1381458,1,4,2,1,0,1,2.0,3,166,0.0,35.54,9.23,4,1,2,0,1,0.5,3,147,111.0,15.72,7.86
1383072,1,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15
1383072,1,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15,10,0,9,0,1,0.0,9,149,66.0,11.96,5.6
1383086,1,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15,5,3,2,0,0,1.5,5,183,90.0,17.58,7.87
1383086,1,5,3,2,0,0,1.5,5,183,90.0,17.58,7.87,14,9,5,0,0,1.8,14,181,141.0,26.66,8.15
1383090,1,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97
1383090,1,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43
1383093,1,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43,8,1,7,0,0,0.14285714285714285,8,174,45.0,14.01,5.49
1383093,1,8,1,7,0,0,0.14285714285714285,8,174,45.0,14.01,5.49,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43
1383095,1,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43
1383095,1,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97
1383097,1,8,4,4,0,0,1.0,8,166,127.0,14.57,6.42,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43
1383097,1,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43,8,4,4,0,0,1.0,8,166,127.0,14.57,6.42
1383099,1,8,1,7,0,0,0.14285714285714285,8,174,45.0,14.01,5.49,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43
1383099,1,6,2,4,0,0,0.5,6,137,97.0,13.23,5.43,8,1,7,0,0,0.14285714285714285,8,174,45.0,14.01,5.49
1383100,1,8,4,4,0,0,1.0,8,166,127.0,14.57,6.42,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97
1383100,1,10,10,0,0,0,10.0,10,229,0.0,25.16,7.97,8,4,4,0,0,1.0,8,166,127.0,14.57,6.42
1383101,1,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37
1383101,1,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42
1383103,1,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25
1383103,1,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42
1383106,1,4,2,2,0,0,1.0,4,161,83.0,14.18,5.79,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42
1383106,1,4,1,3,0,0,0.3333333333333333,4,78,23.0,5.0,3.42,4,2,2,0,0,1.0,4,161,83.0,14.18,5.79
1383107,1,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37,4,0,4,0,0,0.0,4,77,35.0,6.08,3.13
1383107,1,4,0,4,0,0,0.0,4,77,35.0,6.08,3.13,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37
1383108,1,4,2,2,0,0,1.0,4,161,83.0,14.18,5.79,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25
1383108,1,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25,4,2,2,0,0,1.0,4,161,83.0,14.18,5.79
1383110,1,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37
1383110,1,14,10,4,0,0,2.5,14,268,81.0,23.14,8.37,8,3,5,0,0,0.6,8,140,53.0,12.25,5.25
1384585,1,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47
1384585,1,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66
1384587,1,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66
1384587,1,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47
1384590,1,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3
1384590,1,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72
1384591,1,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72
1384591,1,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66
1384592,1,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3
1384592,1,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47
1384594,1,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3
1384594,1,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66
1384595,1,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47
1384595,1,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47,10,4,6,0,0,0.6666666666666666,10,190,103.0,21.3,7.72
1384596,1,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3
1384596,1,7,6,1,0,0,6.0,7,166,0.0,38.65,8.3,21,8,13,0,0,0.6153846153846154,21,187,63.0,19.26,7.71
1384597,1,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47
1384597,1,11,4,7,0,0,0.5714285714285714,11,191,110.0,19.1,7.47,9,5,4,0,0,1.25,9,191,78.0,23.32,7.66
1385688,1,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24,14,6,6,1,1,1.0,13,195,157.0,25.8,8.22
1385688,1,14,6,6,1,1,1.0,13,195,157.0,25.8,8.22,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24
1385690,1,14,6,6,1,1,1.0,13,195,157.0,25.8,8.22,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24
1385690,1,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24,14,6,6,1,1,1.0,13,195,157.0,25.8,8.22
1385697,1,12,9,3,0,0,3.0,12,201,127.0,29.84,9.48,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24
1385697,1,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24,12,9,3,0,0,3.0,12,201,127.0,29.84,9.48
1385698,1,12,9,3,0,0,3.0,12,201,127.0,29.84,9.48,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24
1385698,1,12,7,4,0,1,1.75,11,194,103.0,27.24,9.24,12,9,3,0,0,3.0,12,201,127.0,29.84,9.48
1388216,1,11,5,5,0,1,1.0,11,226,92.0,24.04,8.56,5,1,4,0,0,0.25,5,180,173.0,20.6,8.45
1388216,1,5,1,4,0,0,0.25,5,180,173.0,20.6,8.45,11,5,5,0,1,1.0,11,226,92.0,24.04,8.56
